,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
HANSI,1,1,1,0.25,0.25,5929.68368530273,6/30/2023 9:34:30 PM,6/30/2023 9:34:38 PM
HANSI,1,2,1,0.5,0.5,1815.56129455566,6/30/2023 9:34:38 PM,6/30/2023 9:34:42 PM
HANSI,1,3,1,0.75,0.75,419.462203979492,6/30/2023 9:34:43 PM,6/30/2023 9:34:45 PM
HANSI,1,4,1,1,1,1199.26452636719,6/30/2023 9:34:45 PM,6/30/2023 9:34:54 PM
HANSI,2,1,1,1.25,1.25,882.835388183594,6/30/2023 9:34:54 PM,6/30/2023 9:34:59 PM
HANSI,2,2,1,1.5,1.5,576.309204101563,6/30/2023 9:34:59 PM,6/30/2023 9:35:04 PM
HANSI,2,3,1,1.75,1.75,859.745025634766,6/30/2023 9:35:04 PM,6/30/2023 9:35:09 PM
HANSI,2,4,1,2,2,1375.81634521484,6/30/2023 9:35:09 PM,6/30/2023 9:35:17 PM
HANSI,3,1,0,2,2,1425.7926940918,6/30/2023 9:35:17 PM,6/30/2023 9:35:24 PM
HANSI,3,1,1,2.25,2.25,1325.84381103516,6/30/2023 9:35:24 PM,6/30/2023 9:35:31 PM
